step,layer,prompt,base_dec_MD,base_dec_MO,base_dec_AD,base_dec_AO,base_dec_P_M,base_dec_P_D,base_dec_chi,base_dec_det,own_dec_MD,own_dec_MO,own_dec_AD,own_dec_AO,own_dec_P_M,own_dec_P_D,own_dec_chi,own_dec_det,D_p_next_S_M,D_p_next_S_A,O_p_next_S_M,O_p_next_S_A,D_rollout_MD,D_rollout_MO,D_rollout_AD,D_rollout_AO,D_rollout_no_sector,D_rollout_incoherent,O_rollout_MD,O_rollout_MO,O_rollout_AD,O_rollout_AO,O_rollout_no_sector,O_rollout_incoherent,D_set_rollout_MD,D_set_rollout_MO,D_set_rollout_AD,D_set_rollout_AO,D_set_rollout_no_sector,D_set_rollout_incoherent,D_set_rollout_MO_bp_std,O_set_rollout_MD,O_set_rollout_MO,O_set_rollout_AD,O_set_rollout_AO,O_set_rollout_no_sector,O_set_rollout_incoherent,O_set_rollout_MO_bp_std
3,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0005362495430745184,2.5118895852216383e-09,0.003383345901966095,2.8825741793525594e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0048828125,0.0,0.0,0.994140625,0.0009765625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
3,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.0005362495430745184,2.5118895852216383e-09,0.003383345901966095,2.8825741793525594e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0048828125,0.0,0.0,0.994140625,0.0009765625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
3,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.0005362495430745184,2.5118895852216383e-09,0.003383345901966095,2.8825741793525594e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0048828125,0.0,0.0,0.994140625,0.0009765625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
3,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.0005362495430745184,2.5118895852216383e-09,0.003383345901966095,2.8825741793525594e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0048828125,0.0,0.0,0.994140625,0.0009765625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
3,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.0005362495430745184,2.5118895852216383e-09,0.003383345901966095,2.8825741793525594e-10,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0048828125,0.0,0.0,0.994140625,0.0009765625,0.0009765625,0.0,0.0,0.0,0.998046875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
10,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.0008952160133048892,2.40474040680283e-09,0.006349035073071718,4.008794962651052e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
10,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0008952160133048892,2.40474040680283e-09,0.006349035073071718,4.008794962651052e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
10,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.0008952160133048892,2.40474040680283e-09,0.006349035073071718,4.008794962651052e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
10,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.0008952160133048892,2.40474040680283e-09,0.006349035073071718,4.008794962651052e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
10,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.0008952160133048892,2.40474040680283e-09,0.006349035073071718,4.008794962651052e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
10,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.0008952160133048892,2.40474040680283e-09,0.006349035073071718,4.008794962651052e-10,0.0029296875,0.0,0.0,0.0,0.9951171875,0.001953125,0.0009765625,0.0107421875,0.0,0.0,0.98828125,0.0,0.001953125,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.998046875,0.0009765625,0.007751224544134543
30,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.0030382201075553894,2.2228343610208867e-09,0.031415823847055435,7.536509194494556e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.019506820659607595
30,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0030382201075553894,2.2228343610208867e-09,0.031415823847055435,7.536509194494556e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.019506820659607595
30,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.0030382201075553894,2.2228343610208867e-09,0.031415823847055435,7.536509194494556e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.019506820659607595
30,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.0030382201075553894,2.2228343610208867e-09,0.031415823847055435,7.536509194494556e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.019506820659607595
30,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.0030382201075553894,2.2228343610208867e-09,0.031415823847055435,7.536509194494556e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.019506820659607595
30,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.0030382201075553894,2.2228343610208867e-09,0.031415823847055435,7.536509194494556e-10,0.005859375,0.0,0.0,0.0,0.9931640625,0.0009765625,0.0,0.03125,0.0,0.0,0.9658203125,0.0029296875,0.0029296875,0.0,0.0,0.0,0.9970703125,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.9921875,0.0009765625,0.019506820659607595
100,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.04135773703455925,2.8337812096879134e-09,0.13254624605178833,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.007751224544134543,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.06051536478449089
100,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.04135773703455925,2.8337812096879134e-09,0.13254624605178833,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.007751224544134543,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.06051536478449089
100,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.04135773703455925,2.8337812096879134e-09,0.13254624605178833,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.007751224544134543,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.06051536478449089
100,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.04135773703455925,2.8337812096879134e-09,0.13254624605178833,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.007751224544134543,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.06051536478449089
100,2,D,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,-0.011746789498052357,0.0006667164302012474,1.0026546785379713,0.008425394529856245,-0.011080073067840701,0.990907889039939,-1.0066427899363937,0.0,0.04135773703455925,2.8337812096879134e-09,0.13254624605178833,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.007751224544134543,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.06051536478449089
100,2,O,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,-0.006851650832236489,0.06348011023421107,0.02195003169891474,0.9214215088991305,0.0566284594019395,0.015098380866675143,0.8291397161337324,0.0,0.04135773703455925,2.8337812096879134e-09,0.13254624605178833,7.90229770508688e-10,0.224609375,0.0,0.0,0.0,0.775390625,0.0,0.0048828125,0.0361328125,0.0,0.0,0.9580078125,0.0009765625,0.197265625,0.0009765625,0.0,0.0,0.8017578125,0.0,0.007751224544134543,0.001953125,0.046875,0.0,0.0,0.9453125,0.005859375,0.06051536478449089
200,0,D,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.03673495520301895,-0.04759220366140671,1.0876586310010836,-0.07680138254270474,-0.010857248458397306,1.1243935862040644,-1.0801328546793485,0.0,0.07587896287441254,1.7503509752714308e-09,0.14094744622707367,4.412917808949146e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.057276868353965546
200,0,O,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.0677905776147032,-0.02675576449994921,0.07544104214581893,0.8835241447394111,0.04103481311474777,0.1432316197604564,0.9026294447082961,0.0,0.07587896287441254,1.7503509752714308e-09,0.14094744622707367,4.412917808949146e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.057276868353965546
200,1,D,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,-0.011703340925930728,-0.01578488684979229,0.998184803398541,0.02930342437720629,-0.027488227775709806,0.9864814624725877,-0.964799833097683,0.0,0.07587896287441254,1.7503509752714308e-09,0.14094744622707367,4.412917808949146e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.057276868353965546
200,1,O,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,-0.03825372614762612,0.08065248150628485,0.029242821766069182,0.9283584228752948,0.04239875535864135,-0.00901090438155916,0.7802093934552818,0.0,0.07587896287441254,1.7503509752714308e-09,0.14094744622707367,4.412917808949146e-10,0.546875,0.0,0.0,0.0,0.453125,0.0,0.009765625,0.0185546875,0.0,0.0,0.970703125,0.0009765625,0.5283203125,0.0,0.0,0.0,0.4716796875,0.0,0.0,0.0087890625,0.03515625,0.0,0.0,0.955078125,0.0009765625,0.057276868353965546
