seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
1,9,1,7.660853819693417,2.988240326182744e-05,5.274428857526008e-05,0.0001336279870072,0.3620198449977768,0.4128617528006238
1,9,2,10.56649990677925,3.4655309926861437e-05,1.8204045167968165e-05,0.0002263315079949,-0.4608339971596456,-0.011959268583175
1,11,0,5.287367736031247,4.7850080074422046e-05,5.652756028489999e-05,0.0014030511582563,-0.3208831530201133,0.2422588945517964
1,11,1,8.751353002910422,3.46908589328544e-05,5.967703369192805e-05,0.0001259741006978,0.4723661696530364,0.5380291861051665
1,11,2,12.1086135514672,2.7147696928732385e-05,1.667962142213595e-05,0.0002273268602052,-0.4431278368965476,0.0677556737563146
1,14,0,5.59296453479817,6.3654323101997e-05,6.2545755005377e-05,0.0011980376189768,-0.3845206348848516,0.2498749074575847
1,14,1,9.613828040373312,3.463196042520563e-05,7.153016795688847e-05,0.0001298010246847,0.5238207785052921,0.6709331039816543
1,14,2,13.156588746127934,2.7298045337427584e-05,2.0918166430392625e-05,0.00024473048024,-0.4679008459373763,0.2074704880725275
1,18,0,5.915873546182814,7.484062233732484e-05,9.599016657297372e-05,0.0011027275370337,-0.429751187033511,0.3462480320702873
1,18,1,10.248093721248711,3.476387380478046e-05,8.574460273016286e-05,0.0001491766570279,0.5619815746288045,0.8094503965743932
1,18,2,13.860537489459778,2.4396685601938345e-05,2.7899174827203927e-05,0.0002830808710662,-0.4695248803933066,0.2624365852314755
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0.4754754671285174,0.000631765803193,0.0006484307522558,0.0049705244099748,0.0395217592150564,-0.0828449674629888
2,1,1,0.5939667209766294,0.0003220407772929,0.0002472211187777,0.0022139238998165,0.0019094056425606,-0.0589761887014819
2,1,2,0.940113125006203,0.0003004987462651,6.253524389420362e-05,0.0007140545715595,0.1089957580335683,-0.0136326750290675
2,2,0,0.949073794552444,0.00061282432285,0.0007216744261241,0.0042888498697518,0.0772613733443141,-0.1809970074233226
2,2,1,1.194302748533654,0.0002017019522926,0.000254708596483,0.0020539869775064,0.0182318743121267,-0.1116615873262995
2,2,2,1.8022028581583327,0.0002808641099181,6.111237962395141e-05,0.0006659827572627,0.2061463553973272,-0.0379729488238562
2,3,0,1.382664237500508,0.0006765265054475,0.0007268060290626,0.0039125589606666,0.1151823612713993,-0.2650247996877219
2,3,1,1.7652608381066694,0.0001921509037335,0.0002607583562122,0.001993627692451,0.0418268226225279,-0.1594347901896158
2,3,2,2.7390616211759333,0.0002761665610036,6.111377450224804e-05,0.0006453238356316,0.315932574382434,-0.0782936903676237
2,5,0,2.262637389450224,0.0007126173995617,0.0005249263146983,0.0030125472738925,0.1961585981577445,-0.3700010290790934
2,5,1,3.015801596741124,0.000184129789422,0.0001852484824039,0.0016712369456726,0.1048213116424895,-0.2079204927422351
2,5,2,5.343364712160022,0.0002008245085178,4.9644524632243526e-05,0.0005182001117571,0.5511359189577004,-0.2213675917144681
2,7,0,3.237194086791314,0.0006718354869333,0.0003582394477439,0.0024133246834968,0.3256850929658012,-0.4451265605498773
2,7,1,4.499132354587291,0.0001585230180912,0.0001271298695721,0.0014337119029754,0.217824406328549,-0.2463075857570746
2,7,2,9.08196979424046,0.0001182905148293,2.8997817909499647e-05,0.0003231615896046,0.7194449412200107,-0.3503153248136448
2,9,0,4.099820525975647,0.000631138773354,0.0002214876764674,0.0020858706702186,0.438169208094803,-0.4310841379380323
2,9,1,5.826807832318419,0.000146407382925,7.94739691799051e-05,0.0012522899079484,0.3234347253032911,-0.2089794232818796
2,9,2,12.738233236408144,8.190557443649191e-05,2.09784060078404e-05,0.0002334488611207,0.8812243634954957,-0.4679084813066895
2,11,0,4.842665433952614,0.0005506130859202,0.000137437576721,0.0018914229524375,0.4880314411242413,-0.3269083885627824
2,11,1,6.866911230895266,0.0001323855908527,4.498128611291174e-05,0.0011274054520552,0.3726453132767723,-0.0724415006937099
2,11,2,14.5342251716223,6.523164582042956e-05,1.8309367531878145e-05,0.0001926183615771,0.923807945102653,-0.45805956140242
2,14,0,5.884881281650445,0.0004695194836559,0.000106444945589,0.0017302082327106,0.6308351803137602,-0.0558695401486147
2,14,1,8.269288558531617,0.0001257879808059,3.406662237451174e-05,0.0011949804094716,0.486655560017402,0.2600750717092738
2,14,2,17.64865586254521,4.405949940169507e-05,1.494584254591258e-05,0.0001676898074075,1.016916907824139,-0.2683923695738472
2,18,0,6.722779739852264,0.0005360355437537,0.0001686140744944,0.0019194219415623,0.9205027369823636,0.3679030822553498
2,18,1,9.453331780816344,0.0001609474545204,7.303907233114958e-05,0.0016117423805434,0.7355400398862407,0.7399196545854306
2,18,2,19.29009459961108,3.773807049934429e-05,2.4414145934648497e-05,0.0001723726529484,1.0961163305884103,-0.0140603454965881
