seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
1,9,2,12.834408388368168,6.508157852676406e-05,9.324709720517093e-06,0.0002958455496258,1.0464764390169985,0.3527569954904124
1,11,0,4.461096866436919,0.0006221676414717,0.0001016013480384,0.0020422591690691,0.9777063718614324,-0.1225171938816151
1,11,1,8.260676812226492,0.0001934770265435,4.900674406979971e-06,0.0004024971641325,1.1521971327841447,0.040014071429446
1,11,2,13.634363102478192,6.977336348918951e-05,9.754967865054604e-06,0.0003026871088309,1.1587218587007029,0.4046527350867089
1,14,0,4.852129986193033,0.0007482855362612,0.000124878766454,0.0027714118998136,1.1473325950691315,-0.1639752355254485
1,14,1,8.698760150746557,0.0002515142090241,1.1509267354150269e-05,0.0004637532188706,1.3688039237555325,-0.0776325265175755
1,14,2,14.260739111040992,7.941452498496302e-05,9.80471778933802e-06,0.0003247877809107,1.2928437464704632,0.4424044063255491
1,18,0,5.346991260474039,0.0009646275570573,0.0001423143702919,0.0032786015050605,1.4045759429337663,-0.2253379497985568
1,18,1,9.171512599788509,0.0003062678058163,1.1180798931178158e-05,0.000547118386553,1.5742456383018368,-0.1427308456434206
1,18,2,15.05553732197958,8.259661851010379e-05,1.1816587375705154e-05,0.0003503939431591,1.3948228252690038,0.5315333047421202
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0.5182196315685745,0.0002885383744227,0.0001340286960905,0.0017048498045114,0.0383934780428916,0.041188229836846
2,1,1,0.5985871566897762,2.1744979120444533e-05,0.000551150320574,0.0079284236371788,-0.0169155712714392,0.1145296162310472
2,1,2,1.1670248211819951,3.977302378829748e-05,0.0001378530198569,0.0006019200177042,0.0147723472844607,0.0572039389586417
2,2,0,0.9764513703382958,0.0001945011136361,3.813366633109271e-05,0.0014250244390786,0.0055387201763455,0.0536493510271971
2,2,1,1.1453853180875009,8.61808997202926e-05,0.000295688922675,0.0086665935381602,-0.0401487928117652,0.1602558935072923
2,2,2,2.2178220582888355,2.5516560688885187e-05,8.159293252540279e-05,0.0005091179416792,0.0136575848543272,0.0424991651032078
2,3,0,1.4298732837419112,0.0002453919909275,2.06045044842816e-05,0.0015339405910826,-0.0174795786150539,0.052497185874432
2,3,1,1.7139752300494888,5.2582796429951e-05,0.0001993309350843,0.008358339478096,-0.0354850510804665,0.2224679465064182
2,3,2,3.4339464038185663,2.6377018782499873e-05,5.5553900759131375e-05,0.0004571387474317,0.0413727386128987,0.0409585505780962
2,5,0,2.2344932389412873,0.0004003951136698,1.2591993037143831e-05,0.0018960743690109,-0.0747872725664,0.0270673089976689
2,5,1,2.769371123554671,2.103205646572468e-05,0.0001491994514869,0.0081288560095682,-0.020540209243109,0.3261515433034186
2,5,2,5.965173780147783,2.847361386977734e-05,2.5076642749373e-05,0.0004824929295881,0.1314596601825129,0.0627546944968891
2,7,0,2.975411449266353,0.0004679117566602,2.2447085644908903e-05,0.0022387578820642,-0.1766819436993111,-0.0249716077105971
2,7,1,3.692584484363931,1.860573027987434e-05,0.0001147919733049,0.0083232883556524,0.0423107655551253,0.3542721307872781
2,7,2,8.513400475033814,3.408010284859132e-05,1.614017625828598e-05,0.0004609250615184,0.2988638906900148,0.1654736472349265
2,9,0,3.5727660459363104,0.000446556969345,2.4661007331061807e-05,0.00243469744509,-0.2559622384848249,-0.0496961211702137
2,9,1,4.405547443326764,2.6598505227979067e-05,9.067945320640812e-05,0.0082814328400246,0.117861600470993,0.3691813876756071
2,9,2,12.112650708482736,3.183905698467702e-05,2.1889287527704614e-05,0.0003238853918465,0.5349114044660916,0.3468258822985151
2,11,0,4.11578549955869,0.0003682829258656,1.9763221004954185e-05,0.0024664154209897,-0.2649004630508716,-0.0393134760422232
2,11,1,5.10826957260549,3.184532711535925e-05,7.00235888445771e-05,0.0075074889350913,0.1929092730056931,0.3914883877100846
2,11,2,13.454095808614555,3.869432979453714e-05,1.85037008545014e-05,0.0003110801994438,0.709903959451808,0.2932197738267917
2,14,0,4.90732687959541,0.000264477937798,1.2692539555199208e-05,0.0024159436842661,-0.2871185620436555,-0.0587616298180046
2,14,1,6.288826085756158,7.469095616658955e-05,5.325691782792467e-05,0.005217774443968,0.4187994739751277,0.4451618581042701
2,14,2,14.9331586865759,5.714837586151282e-05,2.1676530317848165e-05,0.0003280010075682,1.0284485257759246,-0.0922374914452918
2,18,0,5.598631271732257,0.0001872192616763,7.089039094109505e-06,0.0022797694004002,-0.2681593288079336,-0.0477835511170704
2,18,1,7.172571353482075,0.0001292231628407,4.713456652374342e-05,0.003497005300866,0.7069868766698824,0.4719347549806167
2,18,2,16.77664193992345,7.921722048917393e-05,1.5223440310556389e-05,0.0002867506910919,1.4705310109090075,-0.1889750188339277
