seed,step,layer,delta_rms,frac_along_PM,frac_along_PD,frac_probe_span,signed_mean_proj_PM,signed_mean_proj_PD
1,9,1,6.719315740291753,0.0001157815775777,8.691497822066296e-05,0.0002530642101151,0.7360942386220619,0.6670193220162237
1,9,2,9.849362286953692,1.2459169816149936e-05,1.8885811470166337e-05,0.0001183689856252,0.2720455250169734,0.384705687854517
1,11,0,4.367809039912501,4.7180318082978955e-05,5.568270715205223e-05,0.0002967256001378,0.0215360136666413,-0.124389362817093
1,11,1,7.224929440984084,0.0001251325961365,0.0001017828671959,0.0002585093158268,0.8207003830625671,0.7721759546060402
1,11,2,10.599115689787372,1.4813692674834934e-05,1.5865814505499235e-05,0.0001275901743044,0.3413034971677209,0.3947755559736162
1,14,0,4.538228573435355,4.7132686472131054e-05,6.340605376123138e-05,0.0003194013729325,0.0543681135988978,-0.1085280414940668
1,14,1,7.584085657415685,0.0001491876839614,0.0001274889307731,0.0002894796495069,0.9340587080326322,0.8939530554181627
1,14,2,11.058665851677192,2.025576650103786e-05,1.188868598226801e-05,0.0001428341281157,0.4279352166006832,0.3400715241037926
1,18,0,4.731051628328755,4.299161186827872e-05,8.651394918411187e-05,0.0003419770106082,0.1433744381956681,-0.1752503550277769
1,18,1,7.999652586679318,0.0001643963910835,0.0001321513829963,0.0003171570419596,1.024569486425123,0.9771104478397667
1,18,2,11.51815296371552,2.0243425258015497e-05,1.6641571765348045e-05,0.000149900414873,0.4311248351184467,0.5003389749144476
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2,0,2,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0.7116953677402407,0.0002461257188356,0.0007076949823766,0.0037786866367406,0.0378719719693034,0.1021259611623048
2,1,1,0.7808543782029734,0.0001663508452525,8.966349914201507e-05,0.000865712727782,0.0314522097919189,0.001158011976269
2,1,2,1.1529428123109622,5.344995413115711e-05,3.0022879748262413e-05,0.0008630056289455,-0.0164392211573838,-0.0167118021245722
2,2,0,1.410196584222939,0.0001294624082749,0.000338626583276,0.0025933517475581,0.0808004525572561,0.1625605285689878
2,2,1,1.5554470464150647,0.0001121566758993,8.98445630714616e-05,0.0004722213315949,0.0635647203560118,-0.0056923778226922
2,2,2,2.2385599028991163,4.9718597775711445e-05,2.214648363739655e-05,0.000807619697281,0.0422912633521397,-0.0252190241962446
2,3,0,2.082665309159863,9.472699773438423e-05,0.0002193857500911,0.0020186613141224,0.1178848644900266,0.2048692306158158
2,3,1,2.3340835669492113,0.0001059300365881,9.72486541562995e-05,0.0004107516145987,0.1160282016120889,-0.0298749699445024
2,3,2,3.40481381334993,6.340339372316582e-05,2.1441986275474055e-05,0.000757790994134,0.1404556620634346,-0.0606856526687864
2,5,0,3.3981539702741665,6.502189832400545e-05,0.0001139352778346,0.001244993373834,0.183865720229272,0.2428799576261285
2,5,1,3.941536706761271,0.0001158053262308,0.0001004896771581,0.0004615439600081,0.2581732317012156,-0.085262095652917
2,5,2,6.130851337154949,8.66866338412898e-05,1.9954149803341497e-05,0.0007526777306712,0.4165803819540079,-0.1660157377573078
2,7,0,4.767977061046447,4.9184821520222985e-05,6.625537923443327e-05,0.0007015903271335,0.2230462967070199,0.2623831002749393
2,7,1,5.645776821827084,0.0001113102538892,8.436391148768289e-05,0.000498172349252,0.4110888842833745,-0.1673629738587334
2,7,2,9.065583724900186,7.203778465171853e-05,1.144981622815734e-05,0.000778006276393,0.6384311654544568,-0.1771498001497503
2,9,0,6.224668932573521,3.5249545543916046e-05,4.924972411317876e-05,0.0004082917724145,0.2162666705791536,0.2559280891986107
2,9,1,7.314107354975779,9.5995364721352e-05,6.832797294013027e-05,0.0004342448750337,0.5175734191114973,-0.2539277996422417
2,9,2,11.39389110289514,6.15102480971597e-05,8.409893629512298e-06,0.0008464902086319,0.8089811442345283,-0.1195686864178628
2,11,0,7.466609356911447,3.09784325575808e-05,4.277886925664635e-05,0.0003210606760209,0.1934257301383719,0.2566589677461918
2,11,1,8.732584692633624,8.980032556826647e-05,5.803813034909929e-05,0.0003791147073643,0.6169180549135826,-0.3341254730119594
2,11,2,13.421758981535724,4.8914218994022006e-05,7.379120034040534e-06,0.0009096019167387,0.8895241618712679,0.0068631094888385
2,14,0,8.420508893976724,3.419039132930957e-05,4.2368480559751746e-05,0.000326589738415,0.11799609442367,0.2788243215006025
2,14,1,9.857727122988264,8.733446614459389e-05,4.82236860279282e-05,0.0003222577451116,0.7138253674559659,-0.412811749445279
2,14,2,15.479754062599698,3.673059758144164e-05,1.1387521071451932e-05,0.0009712098251541,0.9421016448858618,0.2485772733314534
2,18,0,9.084013435432473,3.9977065415133224e-05,4.2206713251701965e-05,0.0003618064799197,0.0298882025543565,0.2959039474173168
2,18,1,10.664594260784751,8.409300384469654e-05,4.5451235523131945e-05,0.0003117803928058,0.7678448935095221,-0.4815010131031527
2,18,2,17.10933091058602,3.4516137223345865e-05,1.8865060329533923e-05,0.0010220179210976,1.0666525083167278,0.5305133899214513
